"","X.3","X.2","datetime","station_id","type","ta","rh","No","station_lat","station_lon","sunrise","sunset","time_of_day","period","date","phenophase","Year","Month","Day_of_month","Hour","YYYYMMDDHHMM_To","WindSpeed_Avg_m_s","WindSpeed_Max_m_s","cooling_rate","time_after_sunset"
"1",5,5,"2023-01-01 01:00:00","FRHOCH","measured",15.4831666666667,61.0216666666667,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",1,"night","2023-01-01","leafless",2023,1,1,0,"2023-01-01 00:59:00",5.38,8.3,NA,9
"2",6,6,"2023-01-01 02:00:00","FRHOCH","measured",14.9793333333333,62.8083333333333,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",2,"night","2023-01-01","leafless",2023,1,1,1,"2023-01-01 01:59:00",4.72,6.93,0.5038333333334,10
"3",13,13,"2023-01-01 03:00:00","FRHOCH","measured",14.1238333333333,65.805,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",3,"night","2023-01-01","leafless",2023,1,1,2,"2023-01-01 02:59:00",4.56,7.38,0.855499999999999,11
"4",19,19,"2023-01-01 04:00:00","FRHOCH","measured",13.9315,65.8183333333333,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",4,"night","2023-01-01","leafless",2023,1,1,3,"2023-01-01 03:59:00",4.23,5.66,0.1923333333333,12
"5",24,24,"2023-01-01 05:00:00","FRHOCH","measured",13.6806666666667,66.0083333333334,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",5,"night","2023-01-01","leafless",2023,1,1,4,"2023-01-01 04:59:00",5.01,7.44,0.250833333333301,13
"6",27,27,"2023-01-01 06:00:00","FRHOCH","measured",12.4148333333333,70.0433333333333,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",6,"night","2023-01-01","leafless",2023,1,1,5,"2023-01-01 05:59:00",2.22,3.33,1.2658333333334,14
"7",32,32,"2023-01-01 07:00:00","FRHOCH","measured",12.1868333333333,69.4000000000001,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",7,"night","2023-01-01","leafless",2023,1,1,6,"2023-01-01 06:59:00",2.48,3.96,0.228,15
"8",40,40,"2023-01-01 08:00:00","FRHOCH","measured",11.3635,72.6833333333334,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",8,"day","2023-01-01","leafless",2023,1,1,7,"2023-01-01 07:59:00",1.69,2.66,0.8233333333333,16
"9",44,44,"2023-01-01 09:00:00","FRHOCH","measured",13.768,63.01,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",9,"day","2023-01-01","leafless",2023,1,1,8,"2023-01-01 08:59:00",1.91,3.17,-2.4045,17
"10",50,50,"2023-01-01 10:00:00","FRHOCH","measured",16.3866666666667,53.7666666666667,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",10,"day","2023-01-01","leafless",2023,1,1,9,"2023-01-01 09:59:00",2.43,3.08,-2.6186666666667,18
"11",55,55,"2023-01-01 11:00:00","FRHOCH","measured",18.2858333333333,46.355,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",11,"day","2023-01-01","leafless",2023,1,1,10,"2023-01-01 10:59:00",1.48,2.75,-1.8991666666666,19
"12",58,58,"2023-01-01 12:00:00","FRHOCH","measured",18.7235,44.5733333333333,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",12,"day","2023-01-01","leafless",2023,1,1,11,"2023-01-01 11:59:00",1.78,3.27,-0.437666666666701,20
"13",61,61,"2023-01-01 13:00:00","FRHOCH","measured",19.7255,42.0683333333333,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",13,"day","2023-01-01","leafless",2023,1,1,12,"2023-01-01 12:59:00",1.48,2.28,-1.002,21
"14",68,68,"2023-01-01 14:00:00","FRHOCH","measured",19.3328333333333,43.8416666666667,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",14,"day","2023-01-01","leafless",2023,1,1,13,"2023-01-01 13:59:00",1.62,2.41,0.392666666666699,22
"15",71,71,"2023-01-01 15:00:00","FRHOCH","measured",18.0123333333333,47.2083333333333,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",15,"day","2023-01-01","leafless",2023,1,1,14,"2023-01-01 14:59:00",1.29,2,1.3205,23
"16",76,76,"2023-01-01 16:00:00","FRHOCH","measured",15.5941666666667,51.9766666666667,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",16,"night","2023-01-01","leafless",2023,1,1,15,"2023-01-01 15:59:00",1.44,1.92,2.4181666666666,0
"17",83,83,"2023-01-01 17:00:00","FRHOCH","measured",11.9716666666667,67.8466666666667,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",17,"night","2023-01-01","leafless",2023,1,1,16,"2023-01-01 16:59:00",1.44,2.34,3.6225,1
"18",88,88,"2023-01-01 18:00:00","FRHOCH","measured",9.99883333333333,77.5366666666667,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",18,"night","2023-01-01","leafless",2023,1,1,17,"2023-01-01 17:59:00",1.1,2.31,1.97283333333337,2
"19",92,92,"2023-01-01 19:00:00","FRHOCH","measured",9.61466666666666,81.4233333333334,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",19,"night","2023-01-01","leafless",2023,1,1,18,"2023-01-01 18:59:00",4.46,6.65,0.384166666666671,3
"20",98,98,"2023-01-01 20:00:00","FRHOCH","measured",8.93900000000001,85.1366666666666,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",20,"night","2023-01-01","leafless",2023,1,1,19,"2023-01-01 19:59:00",4.37,5.74,0.675666666666649,4
"21",103,103,"2023-01-01 21:00:00","FRHOCH","measured",9.17116666666668,84.3833333333332,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",21,"night","2023-01-01","leafless",2023,1,1,20,"2023-01-01 20:59:00",3.63,4.95,-0.23216666666667,5
"22",110,110,"2023-01-01 22:00:00","FRHOCH","measured",9.1605,85.7716666666667,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",22,"night","2023-01-01","leafless",2023,1,1,21,"2023-01-01 21:59:00",2.73,3.44,0.0106666666666797,6
"23",112,112,"2023-01-01 23:00:00","FRHOCH","measured",8.37316666666668,87.3966666666666,1,48.053762,7.805014,"2023-01-01 07:20:06","2023-01-01 15:46:26",23,"night","2023-01-01","leafless",2023,1,1,22,"2023-01-01 22:59:00",1.56,2.99,0.78733333333332,7
"24",116,116,"2023-01-02 00:00:00","FRHOCH","measured",7.805,90.61,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",0,"night","2023-01-01","leafless",2023,1,1,23,"2023-01-01 23:59:00",2.36,3.63,0.568166666666681,8
"25",123,123,"2023-01-02 01:00:00","FRHOCH","measured",8.15783333333334,86.855,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",1,"night","2023-01-02","leafless",2023,1,2,0,"2023-01-02 00:59:00",1.73,3.15,-0.35283333333334,9
"26",129,129,"2023-01-02 02:00:00","FRHOCH","measured",7.91816666666667,85.1016666666666,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",2,"night","2023-01-02","leafless",2023,1,2,1,"2023-01-02 01:59:00",2.36,3.45,0.23966666666667,10
"27",132,132,"2023-01-02 03:00:00","FRHOCH","measured",7.41916666666667,87.24,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",3,"night","2023-01-02","leafless",2023,1,2,2,"2023-01-02 02:59:00",1.84,2.52,0.499,11
"28",138,138,"2023-01-02 04:00:00","FRHOCH","measured",7.864,84.58,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",4,"night","2023-01-02","leafless",2023,1,2,3,"2023-01-02 03:59:00",1.82,2.79,-0.44483333333333,12
"29",145,145,"2023-01-02 05:00:00","FRHOCH","measured",9.36733333333333,75.6449999999999,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",5,"night","2023-01-02","leafless",2023,1,2,4,"2023-01-02 04:59:00",2.54,4.84,-1.50333333333333,13
"30",150,150,"2023-01-02 06:00:00","FRHOCH","measured",11.4188333333333,64.8416666666667,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",6,"night","2023-01-02","leafless",2023,1,2,5,"2023-01-02 05:59:00",3.67,4.54,-2.05149999999997,14
"31",155,155,"2023-01-02 07:00:00","FRHOCH","measured",12.2253333333333,55.8666666666667,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",7,"night","2023-01-02","leafless",2023,1,2,6,"2023-01-02 06:59:00",3.52,4.31,-0.8065,15
"32",159,159,"2023-01-02 08:00:00","FRHOCH","measured",13.0396666666667,50.3983333333334,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",8,"day","2023-01-02","leafless",2023,1,2,7,"2023-01-02 07:59:00",4,4.75,-0.8143333333334,16
"33",164,164,"2023-01-02 09:00:00","FRHOCH","measured",14.2006666666667,44.4950000000001,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",9,"day","2023-01-02","leafless",2023,1,2,8,"2023-01-02 08:59:00",3.37,4.51,-1.161,17
"34",169,169,"2023-01-02 10:00:00","FRHOCH","measured",15.895,39.9033333333333,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",10,"day","2023-01-02","leafless",2023,1,2,9,"2023-01-02 09:59:00",4.91,8.63,-1.6943333333333,18
"35",173,173,"2023-01-02 11:00:00","FRHOCH","measured",16.0653333333333,41.9433333333333,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",11,"day","2023-01-02","leafless",2023,1,2,10,"2023-01-02 10:59:00",6.54,10.55,-0.1703333333333,19
"36",178,178,"2023-01-02 12:00:00","FRHOCH","measured",17.0541666666667,41.4166666666667,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",12,"day","2023-01-02","leafless",2023,1,2,11,"2023-01-02 11:59:00",6.54,9.64,-0.9888333333334,20
"37",184,184,"2023-01-02 13:00:00","FRHOCH","measured",16.195,44.8016666666666,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",13,"day","2023-01-02","leafless",2023,1,2,12,"2023-01-02 12:59:00",6.2,8.5,0.859166666666699,21
"38",186,186,"2023-01-02 14:00:00","FRHOCH","measured",15.1508333333333,51.8433333333334,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",14,"day","2023-01-02","leafless",2023,1,2,13,"2023-01-02 13:59:00",6.76,12.21,1.0441666666667,22
"39",192,192,"2023-01-02 15:00:00","FRHOCH","measured",13.14,69.8333333333333,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",15,"day","2023-01-02","leafless",2023,1,2,14,"2023-01-02 14:59:00",6.42,10.1,2.0108333333333,23
"40",196,196,"2023-01-02 16:00:00","FRHOCH","measured",12.658,73.6016666666667,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",16,"night","2023-01-02","leafless",2023,1,2,15,"2023-01-02 15:59:00",5.12,8,0.482000000000001,0
"41",205,205,"2023-01-02 17:00:00","FRHOCH","measured",12.8575,72.6533333333333,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",17,"night","2023-01-02","leafless",2023,1,2,16,"2023-01-02 16:59:00",6.86,11.24,-0.1995,1
"42",208,208,"2023-01-02 18:00:00","FRHOCH","measured",12.0151666666667,80.7733333333333,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",18,"night","2023-01-02","leafless",2023,1,2,17,"2023-01-02 17:59:00",7.24,11.35,0.842333333333301,2
"43",212,212,"2023-01-02 19:00:00","FRHOCH","measured",11.0318333333333,85.0433333333333,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",19,"night","2023-01-02","leafless",2023,1,2,18,"2023-01-02 18:59:00",4.88,8.1,0.9833333333334,3
"44",220,220,"2023-01-02 20:00:00","FRHOCH","measured",10.2841666666667,89.0833333333334,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",20,"night","2023-01-02","leafless",2023,1,2,19,"2023-01-02 19:59:00",3.06,4,0.7476666666666,4
"45",221,221,"2023-01-02 21:00:00","FRHOCH","measured",9.8535,87.08,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",21,"night","2023-01-02","leafless",2023,1,2,20,"2023-01-02 20:59:00",2.6,3.31,0.430666666666699,5
"46",226,226,"2023-01-02 22:00:00","FRHOCH","measured",9.70883333333334,85.4616666666666,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",22,"night","2023-01-02","leafless",2023,1,2,21,"2023-01-02 21:59:00",2.43,4.64,0.144666666666661,6
"47",233,233,"2023-01-02 23:00:00","FRHOCH","measured",9.41449999999999,89.7216666666667,1,48.053762,7.805014,"2023-01-02 07:20:04","2023-01-02 15:47:23",23,"night","2023-01-02","leafless",2023,1,2,22,"2023-01-02 22:59:00",1.52,2.68,0.29433333333335,7
"48",239,239,"2023-01-03 00:00:00","FRHOCH","measured",9,90.24,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",0,"night","2023-01-02","leafless",2023,1,2,23,"2023-01-02 23:59:00",1.36,2.89,0.41449999999999,8
"49",244,244,"2023-01-03 01:00:00","FRHOCH","measured",8.44316666666666,92.705,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",1,"night","2023-01-03","leafless",2023,1,3,0,"2023-01-03 00:59:00",1.49,2.36,0.556833333333341,9
"50",246,246,"2023-01-03 02:00:00","FRHOCH","measured",8.23,93.3766666666667,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",2,"night","2023-01-03","leafless",2023,1,3,1,"2023-01-03 01:59:00",1.75,2.47,0.213166666666659,10
"51",253,253,"2023-01-03 03:00:00","FRHOCH","measured",7.8305,95.93,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",3,"night","2023-01-03","leafless",2023,1,3,2,"2023-01-03 02:59:00",1.26,2.2,0.399500000000001,11
"52",257,257,"2023-01-03 04:00:00","FRHOCH","measured",7.70583333333334,97.9166666666667,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",4,"night","2023-01-03","leafless",2023,1,3,3,"2023-01-03 03:59:00",0.77,1.29,0.12466666666666,12
"53",263,263,"2023-01-03 05:00:00","FRHOCH","measured",7.45816666666667,99.8166666666667,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",5,"night","2023-01-03","leafless",2023,1,3,4,"2023-01-03 04:59:00",0.85,1.49,0.24766666666667,13
"54",270,270,"2023-01-03 06:00:00","FRHOCH","measured",6.92683333333334,99.9,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",6,"night","2023-01-03","leafless",2023,1,3,5,"2023-01-03 05:59:00",0.87,1.51,0.53133333333333,14
"55",275,275,"2023-01-03 07:00:00","FRHOCH","measured",6.60850000000001,99.8999999999999,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",7,"night","2023-01-03","leafless",2023,1,3,6,"2023-01-03 06:59:00",1.08,2.11,0.31833333333333,15
"56",279,279,"2023-01-03 08:00:00","FRHOCH","measured",6.23116666666666,99.9,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",8,"day","2023-01-03","leafless",2023,1,3,7,"2023-01-03 07:59:00",0.73,1.81,0.37733333333335,16
"57",281,281,"2023-01-03 09:00:00","FRHOCH","measured",6.64316666666667,99.9000000000001,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",9,"day","2023-01-03","leafless",2023,1,3,8,"2023-01-03 08:59:00",1.46,2.24,-0.412000000000011,17
"58",288,288,"2023-01-03 10:00:00","FRHOCH","measured",7.87633333333333,96.9766666666668,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",10,"day","2023-01-03","leafless",2023,1,3,9,"2023-01-03 09:59:00",1.97,2.61,-1.23316666666666,18
"59",295,295,"2023-01-03 11:00:00","FRHOCH","measured",10.5005,83.8883333333334,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",11,"day","2023-01-03","leafless",2023,1,3,10,"2023-01-03 10:59:00",1.65,2.31,-2.62416666666667,19
"60",296,296,"2023-01-03 12:00:00","FRHOCH","measured",11.5933333333333,77.7683333333333,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",12,"day","2023-01-03","leafless",2023,1,3,11,"2023-01-03 11:59:00",1.35,1.95,-1.0928333333333,20
"61",303,303,"2023-01-03 13:00:00","FRHOCH","measured",12.3771666666667,70.2983333333334,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",13,"day","2023-01-03","leafless",2023,1,3,12,"2023-01-03 12:59:00",1.73,2.68,-0.7838333333334,21
"62",310,310,"2023-01-03 14:00:00","FRHOCH","measured",12.397,67.54,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",14,"day","2023-01-03","leafless",2023,1,3,13,"2023-01-03 13:59:00",2.29,3.75,-0.0198333333333007,22
"63",314,314,"2023-01-03 15:00:00","FRHOCH","measured",11.9653333333333,66.05,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",15,"day","2023-01-03","leafless",2023,1,3,14,"2023-01-03 14:59:00",2.41,3.47,0.4316666666667,23
"64",320,320,"2023-01-03 16:00:00","FRHOCH","measured",9.017,79.8333333333334,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",16,"night","2023-01-03","leafless",2023,1,3,15,"2023-01-03 15:59:00",1.91,2.71,2.9483333333333,0
"65",322,322,"2023-01-03 17:00:00","FRHOCH","measured",6.8115,88.8375,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",17,"night","2023-01-03","leafless",2023,1,3,16,"2023-01-03 16:59:00",2.43,4.68,2.2055,1
"66",328,328,"2023-01-03 18:00:00","FRHOCH","measured",5.27016666666667,95.62,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",18,"night","2023-01-03","leafless",2023,1,3,17,"2023-01-03 17:59:00",4.52,6.78,1.54133333333333,2
"67",333,333,"2023-01-03 19:00:00","FRHOCH","measured",4.68933333333333,98.0116666666668,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",19,"night","2023-01-03","leafless",2023,1,3,18,"2023-01-03 18:59:00",4.76,6.3,0.58083333333334,3
"68",340,340,"2023-01-03 20:00:00","FRHOCH","measured",3.179,99.5,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",20,"night","2023-01-03","leafless",2023,1,3,19,"2023-01-03 19:59:00",4.41,5.99,1.51033333333333,4
"69",345,345,"2023-01-03 21:00:00","FRHOCH","measured",2.90666666666667,99.9,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",21,"night","2023-01-03","leafless",2023,1,3,20,"2023-01-03 20:59:00",4.51,5.95,0.27233333333333,5
"70",348,348,"2023-01-03 22:00:00","FRHOCH","measured",1.97316666666668,99.8999999999999,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",22,"night","2023-01-03","leafless",2023,1,3,21,"2023-01-03 21:59:00",4.87,6.35,0.93349999999999,6
"71",354,354,"2023-01-03 23:00:00","FRHOCH","measured",1.73533333333333,99.8999999999999,1,48.053762,7.805014,"2023-01-03 07:20:00","2023-01-03 15:48:22",23,"night","2023-01-03","leafless",2023,1,3,22,"2023-01-03 22:59:00",2.61,5.18,0.23783333333335,7
"72",356,356,"2023-01-04 00:00:00","FRHOCH","measured",1.92033333333332,99.9000000000001,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",0,"night","2023-01-03","leafless",2023,1,3,23,"2023-01-03 23:59:00",2.3,4.47,-0.18499999999999,8
"73",364,364,"2023-01-04 01:00:00","FRHOCH","measured",2.82833333333334,99.8999999999999,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",1,"night","2023-01-04","leafless",2023,1,4,0,"2023-01-04 00:59:00",1.22,2.53,-0.90800000000002,9
"74",369,369,"2023-01-04 02:00:00","FRHOCH","measured",2.27933333333334,99.8999999999999,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",2,"night","2023-01-04","leafless",2023,1,4,1,"2023-01-04 01:59:00",2.02,3.1,0.549,10
"75",375,375,"2023-01-04 03:00:00","FRHOCH","measured",0.599666666666665,99.9,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",3,"night","2023-01-04","leafless",2023,1,4,2,"2023-01-04 02:59:00",2.79,5.1,1.67966666666667,11
"76",380,380,"2023-01-04 04:00:00","FRHOCH","measured",1.81433333333334,99.9,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",4,"night","2023-01-04","leafless",2023,1,4,3,"2023-01-04 03:59:00",3.66,5.08,-1.21466666666667,12
"77",382,382,"2023-01-04 05:00:00","FRHOCH","measured",7.65716666666667,81.0666666666667,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",5,"night","2023-01-04","leafless",2023,1,4,4,"2023-01-04 04:59:00",3.92,5.5,-5.84283333333333,13
"78",387,387,"2023-01-04 06:00:00","FRHOCH","measured",8.72283333333334,70.9033333333334,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",6,"night","2023-01-04","leafless",2023,1,4,5,"2023-01-04 05:59:00",5.63,8.64,-1.06566666666667,14
"79",392,392,"2023-01-04 07:00:00","FRHOCH","measured",9.26566666666667,66.5333333333333,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",7,"night","2023-01-04","leafless",2023,1,4,6,"2023-01-04 06:59:00",6.31,8.49,-0.542833333333331,15
"80",399,399,"2023-01-04 08:00:00","FRHOCH","measured",9.24649999999999,67.7566666666668,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",8,"day","2023-01-04","leafless",2023,1,4,7,"2023-01-04 07:59:00",6.5,9.88,0.0191666666666794,16
"81",405,405,"2023-01-04 09:00:00","FRHOCH","measured",8.69241666666665,74.3708333333334,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",9,"day","2023-01-04","leafless",2023,1,4,8,"2023-01-04 08:59:00",7.42,11.08,0.55408333333334,17
"82",409,409,"2023-01-04 10:00:00","FRHOCH","measured",9.54566666666667,67.5083333333333,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",10,"day","2023-01-04","leafless",2023,1,4,9,"2023-01-04 09:59:00",7.42,9.86,-0.853250000000019,18
"83",413,413,"2023-01-04 11:00:00","FRHOCH","measured",9.48958333333334,66.2508333333334,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",11,"day","2023-01-04","leafless",2023,1,4,10,"2023-01-04 10:59:00",7.31,12.37,0.0560833333333299,19
"84",420,420,"2023-01-04 12:00:00","FRHOCH","measured",9.75816666666666,63.9300000000001,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",12,"day","2023-01-04","leafless",2023,1,4,11,"2023-01-04 11:59:00",8.1,10.37,-0.268583333333321,20
"85",424,424,"2023-01-04 13:00:00","FRHOCH","measured",9.94016666666667,68.5083333333333,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",13,"day","2023-01-04","leafless",2023,1,4,12,"2023-01-04 12:59:00",8.31,13.09,-0.182000000000009,21
"86",429,429,"2023-01-04 14:00:00","FRHOCH","measured",10.1123333333333,69.9433333333333,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",14,"day","2023-01-04","leafless",2023,1,4,13,"2023-01-04 13:59:00",9.15,12.48,-0.17216666666663,22
"87",431,431,"2023-01-04 15:00:00","FRHOCH","measured",10.0924166666667,71.6075,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",15,"day","2023-01-04","leafless",2023,1,4,14,"2023-01-04 14:59:00",6.81,9.97,0.0199166666665995,23
"88",437,437,"2023-01-04 16:00:00","FRHOCH","measured",9.88749999999999,76.5700000000001,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",16,"night","2023-01-04","leafless",2023,1,4,15,"2023-01-04 15:59:00",7.69,13.02,0.20491666666671,0
"89",444,444,"2023-01-04 17:00:00","FRHOCH","measured",10.2051666666667,77.4266666666667,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",17,"night","2023-01-04","leafless",2023,1,4,16,"2023-01-04 16:59:00",8.07,11.8,-0.31766666666671,1
"90",446,446,"2023-01-04 18:00:00","FRHOCH","measured",10.5761666666667,77.4716666666667,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",18,"night","2023-01-04","leafless",2023,1,4,17,"2023-01-04 17:59:00",10.09,12.93,-0.370999999999999,2
"91",455,455,"2023-01-04 19:00:00","FRHOCH","measured",10.6863333333333,79.095,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",19,"night","2023-01-04","leafless",2023,1,4,18,"2023-01-04 18:59:00",9.48,12.37,-0.110166666666601,3
"92",456,456,"2023-01-04 20:00:00","FRHOCH","measured",10.7313333333333,81.5883333333333,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",20,"night","2023-01-04","leafless",2023,1,4,19,"2023-01-04 19:59:00",7.65,12.9,-0.0449999999999999,4
"93",465,465,"2023-01-04 21:00:00","FRHOCH","measured",10.774,83.1033333333334,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",21,"night","2023-01-04","leafless",2023,1,4,20,"2023-01-04 20:59:00",7.39,11.93,-0.0426666666666993,5
"94",467,467,"2023-01-04 22:00:00","FRHOCH","measured",10.8263333333333,83.625,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",22,"night","2023-01-04","leafless",2023,1,4,21,"2023-01-04 21:59:00",8.48,11.77,-0.0523333333333014,6
"95",473,473,"2023-01-04 23:00:00","FRHOCH","measured",10.7008333333333,85.3866666666666,1,48.053762,7.805014,"2023-01-04 07:19:52","2023-01-04 15:49:23",23,"night","2023-01-04","leafless",2023,1,4,22,"2023-01-04 22:59:00",8.85,12.49,0.125500000000001,7
"96",476,476,"2023-01-05 00:00:00","FRHOCH","measured",10.782,85.6666666666667,1,48.053762,7.805014,"2023-01-05 07:19:42","2023-01-05 15:50:26",0,"night","2023-01-04","leafless",2023,1,4,23,"2023-01-04 23:59:00",9.1,13.26,-0.0811666666667001,8
"97",484,484,"2023-01-05 01:00:00","FRHOCH","measured",10.9245,85.4600000000001,1,48.053762,7.805014,"2023-01-05 07:19:42","2023-01-05 15:50:26",1,"night","2023-01-05","leafless",2023,1,5,0,"2023-01-05 00:59:00",8.78,12.45,-0.1425,9
"98",489,489,"2023-01-05 02:00:00","FRHOCH","measured",10.7595,87.5000000000001,1,48.053762,7.805014,"2023-01-05 07:19:42","2023-01-05 15:50:26",2,"night","2023-01-05","leafless",2023,1,5,1,"2023-01-05 01:59:00",8.74,11.31,0.165000000000001,10
