"","X.3","X.2","datetime","station_id","type","ta","rh","No","station_lat","station_lon","sunrise","sunset","time_of_day","period","date","phenophase","Year","Month","Day_of_month","Hour","YYYYMMDDHHMM_To","WindSpeed_Avg_m_s","WindSpeed_Max_m_s","cooling_rate","time_after_sunset"
"1",3,3,"2023-01-01 01:00:00","FRKART","measured",15.5891666666667,57.2816666666667,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",1,"night","2023-01-01","leafless",2023,1,1,0,"2023-01-01 00:59:00",5.38,8.3,NA,9
"2",9,9,"2023-01-01 02:00:00","FRKART","measured",15.4508333333333,57.55,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",2,"night","2023-01-01","leafless",2023,1,1,1,"2023-01-01 01:59:00",4.72,6.93,0.138333333333399,10
"3",13,13,"2023-01-01 03:00:00","FRKART","measured",14.9558333333333,59.4483333333333,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",3,"night","2023-01-01","leafless",2023,1,1,2,"2023-01-01 02:59:00",4.56,7.38,0.494999999999999,11
"4",24,24,"2023-01-01 04:00:00","FRKART","measured",15.1605,57.4616666666667,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",4,"night","2023-01-01","leafless",2023,1,1,3,"2023-01-01 03:59:00",4.23,5.66,-0.2046666666667,12
"5",25,25,"2023-01-01 05:00:00","FRKART","measured",14.8765,57.775,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",5,"night","2023-01-01","leafless",2023,1,1,4,"2023-01-01 04:59:00",5.01,7.44,0.284000000000001,13
"6",36,36,"2023-01-01 06:00:00","FRKART","measured",13.2496666666667,65.455,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",6,"night","2023-01-01","leafless",2023,1,1,5,"2023-01-01 05:59:00",2.22,3.33,1.6268333333333,14
"7",40,40,"2023-01-01 07:00:00","FRKART","measured",13.0386666666667,64.955,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",7,"night","2023-01-01","leafless",2023,1,1,6,"2023-01-01 06:59:00",2.48,3.96,0.211,15
"8",43,43,"2023-01-01 08:00:00","FRKART","measured",12.6545,66.3316666666668,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",8,"day","2023-01-01","leafless",2023,1,1,7,"2023-01-01 07:59:00",1.69,2.66,0.384166666666699,16
"9",54,54,"2023-01-01 09:00:00","FRKART","measured",13.3491666666667,62.5033333333334,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",9,"day","2023-01-01","leafless",2023,1,1,8,"2023-01-01 08:59:00",1.91,3.17,-0.6946666666667,17
"10",58,58,"2023-01-01 10:00:00","FRKART","measured",14.5921666666667,57.8383333333334,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",10,"day","2023-01-01","leafless",2023,1,1,9,"2023-01-01 09:59:00",2.43,3.08,-1.243,18
"11",65,65,"2023-01-01 11:00:00","FRKART","measured",15.9595,50.455,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",11,"day","2023-01-01","leafless",2023,1,1,10,"2023-01-01 10:59:00",1.48,2.75,-1.3673333333333,19
"12",69,69,"2023-01-01 12:00:00","FRKART","measured",16.8486666666667,46.5466666666667,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",12,"day","2023-01-01","leafless",2023,1,1,11,"2023-01-01 11:59:00",1.78,3.27,-0.889166666666698,20
"13",73,73,"2023-01-01 13:00:00","FRKART","measured",16.99,45.3616666666667,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",13,"day","2023-01-01","leafless",2023,1,1,12,"2023-01-01 12:59:00",1.48,2.28,-0.1413333333333,21
"14",79,79,"2023-01-01 14:00:00","FRKART","measured",16.9863333333333,45.2166666666667,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",14,"day","2023-01-01","leafless",2023,1,1,13,"2023-01-01 13:59:00",1.62,2.41,0.00366666666669957,22
"15",90,90,"2023-01-01 15:00:00","FRKART","measured",16.3328333333333,49.2316666666667,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",15,"day","2023-01-01","leafless",2023,1,1,14,"2023-01-01 14:59:00",1.29,2,0.653499999999998,23
"16",93,93,"2023-01-01 16:00:00","FRKART","measured",15.5366666666667,54.09,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",16,"night","2023-01-01","leafless",2023,1,1,15,"2023-01-01 15:59:00",1.44,1.92,0.796166666666601,0
"17",101,101,"2023-01-01 17:00:00","FRKART","measured",14.509,58.1633333333333,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",17,"night","2023-01-01","leafless",2023,1,1,16,"2023-01-01 16:59:00",1.44,2.34,1.0276666666667,1
"18",105,105,"2023-01-01 18:00:00","FRKART","measured",14.298,55.375,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",18,"night","2023-01-01","leafless",2023,1,1,17,"2023-01-01 17:59:00",1.1,2.31,0.211,2
"19",113,113,"2023-01-01 19:00:00","FRKART","measured",15.4766666666667,46.6516666666667,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",19,"night","2023-01-01","leafless",2023,1,1,18,"2023-01-01 18:59:00",4.46,6.65,-1.1786666666667,3
"20",117,117,"2023-01-01 20:00:00","FRKART","measured",15.3423333333333,45.8133333333334,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",20,"night","2023-01-01","leafless",2023,1,1,19,"2023-01-01 19:59:00",4.37,5.74,0.1343333333334,4
"21",123,123,"2023-01-01 21:00:00","FRKART","measured",15.0335,45.3466666666667,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",21,"night","2023-01-01","leafless",2023,1,1,20,"2023-01-01 20:59:00",3.63,4.95,0.3088333333333,5
"22",128,128,"2023-01-01 22:00:00","FRKART","measured",14.9105,45.0516666666667,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",22,"night","2023-01-01","leafless",2023,1,1,21,"2023-01-01 21:59:00",2.73,3.44,0.122999999999999,6
"23",136,136,"2023-01-01 23:00:00","FRKART","measured",13.1838333333333,56.3033333333334,1,47.996988,7.850794,"2023-01-01 07:19:41","2023-01-01 15:46:29",23,"night","2023-01-01","leafless",2023,1,1,22,"2023-01-01 22:59:00",1.56,2.99,1.7266666666667,7
"24",142,142,"2023-01-02 00:00:00","FRKART","measured",13.3811666666667,52.7733333333333,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",0,"night","2023-01-01","leafless",2023,1,1,23,"2023-01-01 23:59:00",2.36,3.63,-0.1973333333334,8
"25",145,145,"2023-01-02 01:00:00","FRKART","measured",12.5686666666667,56.5266666666667,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",1,"night","2023-01-02","leafless",2023,1,2,0,"2023-01-02 00:59:00",1.73,3.15,0.8125,9
"26",152,152,"2023-01-02 02:00:00","FRKART","measured",11.7991666666667,63.4583333333333,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",2,"night","2023-01-02","leafless",2023,1,2,1,"2023-01-02 01:59:00",2.36,3.45,0.769500000000001,10
"27",159,159,"2023-01-02 03:00:00","FRKART","measured",11.4963333333333,63.9683333333334,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",3,"night","2023-01-02","leafless",2023,1,2,2,"2023-01-02 02:59:00",1.84,2.52,0.3028333333334,11
"28",164,164,"2023-01-02 04:00:00","FRKART","measured",11.8466666666667,57.1183333333333,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",4,"night","2023-01-02","leafless",2023,1,2,3,"2023-01-02 03:59:00",1.82,2.79,-0.350333333333399,12
"29",169,169,"2023-01-02 05:00:00","FRKART","measured",12.3833333333333,51.405,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",5,"night","2023-01-02","leafless",2023,1,2,4,"2023-01-02 04:59:00",2.54,4.84,-0.536666666666601,13
"30",180,180,"2023-01-02 06:00:00","FRKART","measured",13.4071666666667,44.6483333333333,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",6,"night","2023-01-02","leafless",2023,1,2,5,"2023-01-02 05:59:00",3.67,4.54,-1.0238333333334,14
"31",184,184,"2023-01-02 07:00:00","FRKART","measured",13.1671666666667,45.8483333333333,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",7,"night","2023-01-02","leafless",2023,1,2,6,"2023-01-02 06:59:00",3.52,4.31,0.24,15
"32",189,189,"2023-01-02 08:00:00","FRKART","measured",13.4498333333333,43.7733333333333,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",8,"day","2023-01-02","leafless",2023,1,2,7,"2023-01-02 07:59:00",4,4.75,-0.2826666666666,16
"33",196,196,"2023-01-02 09:00:00","FRKART","measured",12.9895,46.4416666666667,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",9,"day","2023-01-02","leafless",2023,1,2,8,"2023-01-02 08:59:00",3.37,4.51,0.460333333333301,17
"34",204,204,"2023-01-02 10:00:00","FRKART","measured",15.249,37.1666666666667,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",10,"day","2023-01-02","leafless",2023,1,2,9,"2023-01-02 09:59:00",4.91,8.63,-2.2595,18
"35",208,208,"2023-01-02 11:00:00","FRKART","measured",16.1695,35.7616666666666,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",11,"day","2023-01-02","leafless",2023,1,2,10,"2023-01-02 10:59:00",6.54,10.55,-0.920499999999999,19
"36",211,211,"2023-01-02 12:00:00","FRKART","measured",16.5026666666667,36.7116666666667,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",12,"day","2023-01-02","leafless",2023,1,2,11,"2023-01-02 11:59:00",6.54,9.64,-0.333166666666699,20
"37",218,218,"2023-01-02 13:00:00","FRKART","measured",16.4063333333333,38.4333333333333,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",13,"day","2023-01-02","leafless",2023,1,2,12,"2023-01-02 12:59:00",6.2,8.5,0.0963333333333978,21
"38",228,228,"2023-01-02 14:00:00","FRKART","measured",15.3036666666667,46.6033333333333,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",14,"day","2023-01-02","leafless",2023,1,2,13,"2023-01-02 13:59:00",6.76,12.21,1.1026666666666,22
"39",233,233,"2023-01-02 15:00:00","FRKART","measured",13.3208333333333,66.9166666666667,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",15,"day","2023-01-02","leafless",2023,1,2,14,"2023-01-02 14:59:00",6.42,10.1,1.9828333333334,23
"40",237,237,"2023-01-02 16:00:00","FRKART","measured",13.1045833333333,70.9858333333333,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",16,"night","2023-01-02","leafless",2023,1,2,15,"2023-01-02 15:59:00",5.12,8,0.21625,0
"41",244,244,"2023-01-02 17:00:00","FRKART","measured",13.2491666666667,69.4341666666667,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",17,"night","2023-01-02","leafless",2023,1,2,16,"2023-01-02 16:59:00",6.86,11.24,-0.144583333333399,1
"42",252,252,"2023-01-02 18:00:00","FRKART","measured",12.2841666666667,80.35,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",18,"night","2023-01-02","leafless",2023,1,2,17,"2023-01-02 17:59:00",7.24,11.35,0.965,2
"43",254,254,"2023-01-02 19:00:00","FRKART","measured",11.682,87.1983333333334,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",19,"night","2023-01-02","leafless",2023,1,2,18,"2023-01-02 18:59:00",4.88,8.1,0.602166666666699,3
"44",259,259,"2023-01-02 20:00:00","FRKART","measured",11.4085,90.7683333333334,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",20,"night","2023-01-02","leafless",2023,1,2,19,"2023-01-02 19:59:00",3.06,4,0.2735,4
"45",270,270,"2023-01-02 21:00:00","FRKART","measured",10.8691666666667,93.1300000000001,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",21,"night","2023-01-02","leafless",2023,1,2,20,"2023-01-02 20:59:00",2.6,3.31,0.5393333333333,5
"46",272,272,"2023-01-02 22:00:00","FRKART","measured",10.2418333333333,90.72,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",22,"night","2023-01-02","leafless",2023,1,2,21,"2023-01-02 21:59:00",2.43,4.64,0.6273333333334,6
"47",278,278,"2023-01-02 23:00:00","FRKART","measured",10.0293333333333,88.2116666666667,1,47.996988,7.850794,"2023-01-02 07:19:39","2023-01-02 15:47:26",23,"night","2023-01-02","leafless",2023,1,2,22,"2023-01-02 22:59:00",1.52,2.68,0.2125,7
"48",287,287,"2023-01-03 00:00:00","FRKART","measured",9.90750000000001,86.74,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",0,"night","2023-01-02","leafless",2023,1,2,23,"2023-01-02 23:59:00",1.36,2.89,0.12183333333329,8
"49",289,289,"2023-01-03 01:00:00","FRKART","measured",9.78716666666666,88.6433333333334,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",1,"night","2023-01-03","leafless",2023,1,3,0,"2023-01-03 00:59:00",1.49,2.36,0.120333333333349,9
"50",298,298,"2023-01-03 02:00:00","FRKART","measured",9.60433333333334,92.3733333333333,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",2,"night","2023-01-03","leafless",2023,1,3,1,"2023-01-03 01:59:00",1.75,2.47,0.182833333333321,10
"51",305,305,"2023-01-03 03:00:00","FRKART","measured",9.45183333333333,92.7516666666667,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",3,"night","2023-01-03","leafless",2023,1,3,2,"2023-01-03 02:59:00",1.26,2.2,0.152500000000011,11
"52",307,307,"2023-01-03 04:00:00","FRKART","measured",9.33699999999999,93.9816666666668,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",4,"night","2023-01-03","leafless",2023,1,3,3,"2023-01-03 03:59:00",0.77,1.29,0.114833333333339,12
"53",315,315,"2023-01-03 05:00:00","FRKART","measured",9.3375,93.2466666666667,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",5,"night","2023-01-03","leafless",2023,1,3,4,"2023-01-03 04:59:00",0.85,1.49,-0.000500000000009493,13
"54",324,324,"2023-01-03 06:00:00","FRKART","measured",8.97866666666666,94.2066666666667,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",6,"night","2023-01-03","leafless",2023,1,3,5,"2023-01-03 05:59:00",0.87,1.51,0.35883333333334,14
"55",326,326,"2023-01-03 07:00:00","FRKART","measured",8.57216666666666,95.36,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",7,"night","2023-01-03","leafless",2023,1,3,6,"2023-01-03 06:59:00",1.08,2.11,0.406499999999999,15
"56",336,336,"2023-01-03 08:00:00","FRKART","measured",8.50350000000001,94.9766666666667,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",8,"day","2023-01-03","leafless",2023,1,3,7,"2023-01-03 07:59:00",0.73,1.81,0.0686666666666511,16
"57",341,341,"2023-01-03 09:00:00","FRKART","measured",8.4575,93.9683333333334,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",9,"day","2023-01-03","leafless",2023,1,3,8,"2023-01-03 08:59:00",1.46,2.24,0.04600000000001,17
"58",348,348,"2023-01-03 10:00:00","FRKART","measured",8.72466666666666,92.5933333333334,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",10,"day","2023-01-03","leafless",2023,1,3,9,"2023-01-03 09:59:00",1.97,2.61,-0.267166666666661,18
"59",353,353,"2023-01-03 11:00:00","FRKART","measured",9.27816666666667,89.8750000000001,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",11,"day","2023-01-03","leafless",2023,1,3,10,"2023-01-03 10:59:00",1.65,2.31,-0.553500000000009,19
"60",360,360,"2023-01-03 12:00:00","FRKART","measured",9.984,84.0916666666668,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",12,"day","2023-01-03","leafless",2023,1,3,11,"2023-01-03 11:59:00",1.35,1.95,-0.705833333333331,20
"61",364,364,"2023-01-03 13:00:00","FRKART","measured",10.6065,80.5383333333334,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",13,"day","2023-01-03","leafless",2023,1,3,12,"2023-01-03 12:59:00",1.73,2.68,-0.6225,21
"62",372,372,"2023-01-03 14:00:00","FRKART","measured",10.961,74.6900000000001,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",14,"day","2023-01-03","leafless",2023,1,3,13,"2023-01-03 13:59:00",2.29,3.75,-0.3545,22
"63",373,373,"2023-01-03 15:00:00","FRKART","measured",10.7261666666667,73.165,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",15,"day","2023-01-03","leafless",2023,1,3,14,"2023-01-03 14:59:00",2.41,3.47,0.234833333333301,23
"64",381,381,"2023-01-03 16:00:00","FRKART","measured",9.968,78.0666666666667,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",16,"night","2023-01-03","leafless",2023,1,3,15,"2023-01-03 15:59:00",1.91,2.71,0.7581666666667,0
"65",389,389,"2023-01-03 17:00:00","FRKART","measured",8.71216666666667,81.0366666666667,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",17,"night","2023-01-03","leafless",2023,1,3,16,"2023-01-03 16:59:00",2.43,4.68,1.25583333333333,1
"66",393,393,"2023-01-03 18:00:00","FRKART","measured",7.67866666666666,83.9983333333334,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",18,"night","2023-01-03","leafless",2023,1,3,17,"2023-01-03 17:59:00",4.52,6.78,1.03350000000001,2
"67",401,401,"2023-01-03 19:00:00","FRKART","measured",7.23766666666668,82.9033333333334,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",19,"night","2023-01-03","leafless",2023,1,3,18,"2023-01-03 18:59:00",4.76,6.3,0.44099999999998,3
"68",404,404,"2023-01-03 20:00:00","FRKART","measured",6.87383333333335,81.4183333333333,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",20,"night","2023-01-03","leafless",2023,1,3,19,"2023-01-03 19:59:00",4.41,5.99,0.36383333333333,4
"69",409,409,"2023-01-03 21:00:00","FRKART","measured",6.24866666666666,82.6766666666668,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",21,"night","2023-01-03","leafless",2023,1,3,20,"2023-01-03 20:59:00",4.51,5.95,0.62516666666669,5
"70",419,419,"2023-01-03 22:00:00","FRKART","measured",6.011,82.2500000000001,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",22,"night","2023-01-03","leafless",2023,1,3,21,"2023-01-03 21:59:00",4.87,6.35,0.23766666666666,6
"71",421,421,"2023-01-03 23:00:00","FRKART","measured",5.6105,85.4383333333334,1,47.996988,7.850794,"2023-01-03 07:19:35","2023-01-03 15:48:25",23,"night","2023-01-03","leafless",2023,1,3,22,"2023-01-03 22:59:00",2.61,5.18,0.4005,7
"72",431,431,"2023-01-04 00:00:00","FRKART","measured",5.01550000000001,86.4516666666667,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",0,"night","2023-01-03","leafless",2023,1,3,23,"2023-01-03 23:59:00",2.3,4.47,0.59499999999999,8
"73",434,434,"2023-01-04 01:00:00","FRKART","measured",4.898,86.0250000000001,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",1,"night","2023-01-04","leafless",2023,1,4,0,"2023-01-04 00:59:00",1.22,2.53,0.11750000000001,9
"74",440,440,"2023-01-04 02:00:00","FRKART","measured",4.58000000000001,87.4183333333333,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",2,"night","2023-01-04","leafless",2023,1,4,1,"2023-01-04 01:59:00",2.02,3.1,0.31799999999999,10
"75",450,450,"2023-01-04 03:00:00","FRKART","measured",5.37116666666666,82.5716666666667,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",3,"night","2023-01-04","leafless",2023,1,4,2,"2023-01-04 02:59:00",2.79,5.1,-0.79116666666665,11
"76",453,453,"2023-01-04 04:00:00","FRKART","measured",6.64166666666667,74.4333333333334,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",4,"night","2023-01-04","leafless",2023,1,4,3,"2023-01-04 03:59:00",3.66,5.08,-1.27050000000001,12
"77",461,461,"2023-01-04 05:00:00","FRKART","measured",7.71716666666666,69.2616666666668,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",5,"night","2023-01-04","leafless",2023,1,4,4,"2023-01-04 04:59:00",3.92,5.5,-1.07549999999999,13
"78",466,466,"2023-01-04 06:00:00","FRKART","measured",9.10933333333334,64.5883333333334,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",6,"night","2023-01-04","leafless",2023,1,4,5,"2023-01-04 05:59:00",5.63,8.64,-1.39216666666668,14
"79",470,470,"2023-01-04 07:00:00","FRKART","measured",9.66183333333334,62.85,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",7,"night","2023-01-04","leafless",2023,1,4,6,"2023-01-04 06:59:00",6.31,8.49,-0.552499999999998,15
"80",478,478,"2023-01-04 08:00:00","FRKART","measured",9.44466666666667,65.995,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",8,"day","2023-01-04","leafless",2023,1,4,7,"2023-01-04 07:59:00",6.5,9.88,0.217166666666669,16
"81",486,486,"2023-01-04 09:00:00","FRKART","measured",8.73000000000001,76.7166666666667,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",9,"day","2023-01-04","leafless",2023,1,4,8,"2023-01-04 08:59:00",7.42,11.08,0.714666666666661,17
"82",488,488,"2023-01-04 10:00:00","FRKART","measured",9.12783333333333,71.5483333333334,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",10,"day","2023-01-04","leafless",2023,1,4,9,"2023-01-04 09:59:00",7.42,9.86,-0.39783333333332,18
"83",493,493,"2023-01-04 11:00:00","FRKART","measured",10.0073333333333,61.1783333333333,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",11,"day","2023-01-04","leafless",2023,1,4,10,"2023-01-04 10:59:00",7.31,12.37,-0.87949999999997,19
"84",499,499,"2023-01-04 12:00:00","FRKART","measured",10.5186666666667,56.2316666666667,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",12,"day","2023-01-04","leafless",2023,1,4,11,"2023-01-04 11:59:00",8.1,10.37,-0.5113333333334,20
"85",509,509,"2023-01-04 13:00:00","FRKART","measured",10.3645,62.32,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",13,"day","2023-01-04","leafless",2023,1,4,12,"2023-01-04 12:59:00",8.31,13.09,0.154166666666701,21
"86",513,513,"2023-01-04 14:00:00","FRKART","measured",10.3415,68.7166666666667,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",14,"day","2023-01-04","leafless",2023,1,4,13,"2023-01-04 13:59:00",9.15,12.48,0.0229999999999997,22
"87",518,518,"2023-01-04 15:00:00","FRKART","measured",10.482,69.2433333333333,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",15,"day","2023-01-04","leafless",2023,1,4,14,"2023-01-04 14:59:00",6.81,9.97,-0.140499999999999,23
"88",523,523,"2023-01-04 16:00:00","FRKART","measured",10.3676666666667,73.7616666666666,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",16,"night","2023-01-04","leafless",2023,1,4,15,"2023-01-04 15:59:00",7.69,13.02,0.114333333333299,0
"89",534,534,"2023-01-04 17:00:00","FRKART","measured",10.6121666666667,76.195,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",17,"night","2023-01-04","leafless",2023,1,4,16,"2023-01-04 16:59:00",8.07,11.8,-0.2445,1
"90",538,538,"2023-01-04 18:00:00","FRKART","measured",10.8943333333333,76.3383333333333,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",18,"night","2023-01-04","leafless",2023,1,4,17,"2023-01-04 17:59:00",10.09,12.93,-0.282166666666599,2
"91",543,543,"2023-01-04 19:00:00","FRKART","measured",11.1543333333333,77.3716666666668,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",19,"night","2023-01-04","leafless",2023,1,4,18,"2023-01-04 18:59:00",9.48,12.37,-0.26,3
"92",549,549,"2023-01-04 20:00:00","FRKART","measured",11.1386666666667,80.675,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",20,"night","2023-01-04","leafless",2023,1,4,19,"2023-01-04 19:59:00",7.65,12.9,0.0156666666666005,4
"93",555,555,"2023-01-04 21:00:00","FRKART","measured",11.1433333333333,82.8283333333333,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",21,"night","2023-01-04","leafless",2023,1,4,20,"2023-01-04 20:59:00",7.39,11.93,-0.00466666666660132,5
"94",562,562,"2023-01-04 22:00:00","FRKART","measured",11.1008333333333,83.6383333333334,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",22,"night","2023-01-04","leafless",2023,1,4,21,"2023-01-04 21:59:00",8.48,11.77,0.0425000000000004,6
"95",569,569,"2023-01-04 23:00:00","FRKART","measured",11.0358333333333,84.8933333333334,1,47.996988,7.850794,"2023-01-04 07:19:28","2023-01-04 15:49:26",23,"night","2023-01-04","leafless",2023,1,4,22,"2023-01-04 22:59:00",8.85,12.49,0.0649999999999995,7
"96",575,575,"2023-01-05 00:00:00","FRKART","measured",11.2453333333333,83.9766666666666,1,47.996988,7.850794,"2023-01-05 07:19:17","2023-01-05 15:50:29",0,"night","2023-01-04","leafless",2023,1,4,23,"2023-01-04 23:59:00",9.1,13.26,-0.209499999999998,8
"97",577,577,"2023-01-05 01:00:00","FRKART","measured",11.3226666666667,84.7583333333334,1,47.996988,7.850794,"2023-01-05 07:19:17","2023-01-05 15:50:29",1,"night","2023-01-05","leafless",2023,1,5,0,"2023-01-05 00:59:00",8.78,12.45,-0.0773333333334012,9
"98",584,584,"2023-01-05 02:00:00","FRKART","measured",10.9358333333333,89.7083333333333,1,47.996988,7.850794,"2023-01-05 07:19:17","2023-01-05 15:50:29",2,"night","2023-01-05","leafless",2023,1,5,1,"2023-01-05 01:59:00",8.74,11.31,0.386833333333401,10
"99",593,593,"2023-01-05 03:00:00","FRKART","measured",10.9881666666667,88.7133333333334,1,47.996988,7.850794,"2023-01-05 07:19:17","2023-01-05 15:50:29",3,"night","2023-01-05","leafless",2023,1,5,2,"2023-01-05 02:59:00",8.56,11.4,-0.0523333333334008,11
